1900	0	0	0	0	0	0	497	30.2	589	35.6	638	39.7	673	43.5	696	46.6	713	49.4	724	51.4
1910	0	0	0	0	0	0	494	30.2	587	35.6	637	39.7	672	43.5	695	46.6	712	49.4	723	51.4
1920	0	0	0	0	0	0	491	30.2	585	35.6	635	39.7	671	43.5	694	46.6	711	49.4	722	51.4
1930	0	0	0	0	0	0	489	30.2	584	35.6	634	39.7	669	43.5	693	46.6	710	49.4	722	51.4
1940	0	0	0	0	0	0	486	30.2	582	35.6	632	39.7	668	43.5	692	46.6	709	49.4	721	51.4
1950	0	0	0	0	0	0	483	30	580	35.5	631	39.7	667	43.5	691	46.6	709	49.4	720	51.4
1960	0	0	0	0	0	0	480	30	578	35.5	630	39.7	666	43.5	690	46.6	708	49.4	719	51.4
1970	0	0	0	0	0	0	477	30	576	35.5	628	39.7	665	43.5	689	46.6	707	49.4	718	51.4
1980	0	0	0	0	0	0	475	30	575	35.5	627	39.7	663	43.5	688	46.6	706	49.4	718	51.4
1990	0	0	0	0	0	0	472	30	573	35.5	625	39.7	662	43.5	687	46.6	705	49.4	717	51.4
2000	0	0	0	0	0	0	469	29.8	571	35.4	624	39.6	661	43.4	686	46.5	704	49.3	716	51.3
2010	0	0	0	0	0	0	466	29.8	569	35.4	623	39.6	660	43.4	685	46.5	703	49.3	715	51.3
2020	0	0	0	0	0	0	463	29.8	567	35.4	621	39.6	659	43.4	684	46.5	702	49.3	714	51.3
2030	0	0	0	0	0	0	461	29.8	566	35.4	620	39.6	657	43.4	683	46.5	701	49.3	713	51.3
2040	0	0	0	0	0	0	458	29.8	564	35.4	618	39.6	656	43.4	682	46.5	700	49.3	712	51.3
2050	0	0	0	0	0	0	455	29.5	562	35.3	617	39.5	655	43.3	681	46.5	700	49.3	712	51.3
2060	0	0	0	0	0	0	452	29.5	560	35.3	615	39.5	654	43.3	679	46.5	699	49.3	711	51.3
2070	0	0	0	0	0	0	449	29.5	558	35.3	614	39.5	653	43.3	678	46.5	698	49.3	710	51.3
2080	0	0	0	0	0	0	445	29.5	557	35.3	612	39.5	651	43.3	677	46.5	697	49.3	709	51.3
2090	0	0	0	0	0	0	442	29.5	555	35.3	611	39.5	650	43.3	676	46.5	696	49.3	708	51.3
2100	0	0	0	0	0	0	439	29.3	553	35.2	609	39.4	649	43.2	675	46.4	695	49.2	707	51.2
2110	0	0	0	0	0	0	436	29.3	551	35.2	608	39.4	648	43.2	674	46.4	694	49.2	706	51.2
2120	0	0	0	0	0	0	433	29.3	549	35.2	606	39.4	647	43.2	673	46.4	693	49.2	705	51.2
2130	0	0	0	0	0	0	429	29.3	547	35.2	605	39.4	645	43.2	672	46.4	692	49.2	705	51.2
2140	0	0	0	0	0	0	426	29.3	545	35.2	603	39.4	644	43.2	671	46.4	691	49.2	704	51.2
2150	0	0	0	0	0	0	423	29.0	543	35.0	602	39.3	643	43.2	670	46.4	691	49.2	703	51.2
2160	0	0	0	0	0	0	420	29.0	541	35.0	601	39.3	642	43.2	669	46.4	690	49.2	702	51.2
2170	0	0	0	0	0	0	417	29.0	539	35.0	599	39.3	641	43.2	668	46.4	689	49.2	701	51.2
2180	0	0	0	0	0	0	413	29.0	537	35.0	598	39.3	639	43.2	667	46.4	688	49.2	701	51.2
2190	0	0	0	0	0	0	410	29.0	535	35.0	596	39.3	638	43.2	666	46.4	687	49.2	700	51.2
2200	0	0	0	0	0	0	407	28.7	533	34.9	595	39.2	637	43.1	665	46.3	686	49.1	699	51.1
2210	0	0	0	0	0	0	403	28.7	531	34.9	593	39.2	636	43.1	664	46.3	685	49.1	698	51.1
2220	0	0	0	0	0	0	400	28.7	529	34.9	592	39.2	634	43.1	663	46.3	684	49.1	697	51.1
2230	0	0	0	0	0	0	396	28.7	527	34.9	590	39.2	633	43.1	662	46.3	683	49.1	696	51.1
2240	0	0	0	0	0	0	393	28.7	525	34.9	589	39.2	632	43.1	661	46.3	682	49.1	695	51.1
2250	0	0	0	0	0	0	389	28.4	523	34.8	587	39.1	631	43.0	660	46.3	681	49.1	695	51.1
2260	0	0	0	0	0	0	385	28.4	521	34.8	585	39.1	629	43.0	658	46.3	680	49.1	694	51.1
2270	0	0	0	0	0	0	381	28.4	519	34.8	584	39.1	628	43.0	657	46.3	679	49.1	693	51.1
2280	0	0	0	0	0	0	378	28.4	517	34.8	582	39.1	627	43.0	656	46.3	678	49.1	692	51.1
2290	0	0	0	0	0	0	374	28.4	515	34.8	581	39.1	625	43.0	655	46.3	677	49.1	691	51.1
2300	0	0	0	0	0	0	370	28.1	513	34.6	579	39.0	624	42.9	654	46.2	676	49.0	690	51.0
2310	0	0	0	0	0	0	366	28.1	511	34.6	578	39.0	623	42.9	653	46.2	675	49.0	689	51.0
2320	0	0	0	0	0	0	362	28.1	509	34.6	576	39.0	622	42.9	652	46.2	674	49.0	688	51.0
2330	0	0	0	0	0	0	357	28.1	507	34.6	575	39.0	620	42.9	651	46.2	673	49.0	687	51.0
2340	0	0	0	0	0	0	353	28.1	505	34.6	573	39.0	619	42.9	650	46.2	672	49.0	686	51.0
2350	0	0	0	0	0	0	349	27.7	503	34.4	572	38.9	618	42.9	649	46.1	672	49.0	686	51.0
2360	0	0	0	0	0	0	344	27.7	500	34.4	570	38.9	617	42.9	647	46.1	671	49.0	685	51.0
2370	0	0	0	0	0	0	340	27.7	498	34.4	569	38.9	616	42.9	646	46.1	670	49.0	684	51.0
2380	0	0	0	0	0	0	335	27.7	496	34.4	567	38.9	614	42.9	645	46.1	669	49.0	683	51.0
2390	0	0	0	0	0	0	331	27.7	494	34.4	566	38.9	613	42.9	644	46.1	668	49.0	682	51.0
2400	0	0	0	0	0	0	326	27.2	492	34.3	564	38.8	612	42.8	643	46.0	667	48.9	681	50.9
2410	0	0	0	0	0	0	321	27.2	490	34.3	562	38.8	611	42.8	642	46.0	666	48.9	680	50.9
2420	0	0	0	0	0	0	316	27.2	488	34.3	561	38.8	609	42.8	641	46.0	665	48.9	679	50.9
2430	0	0	0	0	0	0	311	27.2	485	34.3	559	38.8	608	42.8	640	46.0	664	48.9	678	50.9
2440	0	0	0	0	0	0	306	27.2	483	34.3	558	38.8	607	42.8	639	46.0	663	48.9	677	50.9
2450	0	0	0	0	0	0	301	26.7	481	34.1	556	38.7	606	42.7	638	46.0	662	48.9	677	50.9
2460	0	0	0	0	0	0	295	26.7	479	34.1	554	38.7	604	42.7	637	46.0	661	48.9	676	50.9
2470	0	0	0	0	0	0	288	26.7	477	34.1	553	38.7	603	42.7	636	46.0	660	48.9	675	50.9
2480	0	0	0	0	0	0	282	26.7	474	34.1	551	38.7	602	42.7	635	46.0	659	48.9	674	50.9
2490	0	0	0	0	0	0	275	26.7	472	34.1	550	38.7	600	42.7	634	46.0	658	48.9	673	50.9
2500	0	0	0	0	0	0	269	26.0	470	33.9	548	38.6	599	42.6	633	45.9	657	48.8	672	50.8
2510	0	0	0	0	0	0	0	0	468	33.9	546	38.6	598	42.6	632	45.9	656	48.8	671	50.8
2520	0	0	0	0	0	0	0	0	465	33.9	545	38.6	596	42.6	631	45.9	655	48.8	670	50.8
2530	0	0	0	0	0	0	0	0	463	33.9	543	38.6	595	42.6	629	45.9	654	48.8	669	50.8
2540	0	0	0	0	0	0	0	0	461	33.9	541	38.6	594	42.6	628	45.9	653	48.8	668	50.8
2550	0	0	0	0	0	0	0	0	459	33.7	540	38.5	593	42.5	627	45.9	652	48.8	668	50.8
2560	0	0	0	0	0	0	0	0	456	33.7	538	38.5	591	42.5	626	45.9	651	48.8	667	50.8
2570	0	0	0	0	0	0	0	0	454	33.7	536	38.5	590	42.5	625	45.9	650	48.8	666	50.8
2580	0	0	0	0	0	0	0	0	452	33.7	534	38.5	589	42.5	623	45.9	649	48.8	665	50.8
2590	0	0	0	0	0	0	0	0	449	33.7	533	38.5	587	42.5	622	45.9	648	48.8	664	50.8
2600	0	0	0	0	0	0	0	0	447	33.5	531	38.3	586	42.4	621	45.8	647	48.7	663	50.7
2610	0	0	0	0	0	0	0	0	445	33.5	529	38.3	585	42.4	620	45.8	646	48.7	662	50.7
2620	0	0	0	0	0	0	0	0	442	33.5	528	38.3	583	42.4	619	45.8	645	48.7	661	50.7
2630	0	0	0	0	0	0	0	0	440	33.5	526	38.3	582	42.4	618	45.8	644	48.7	660	50.7
2640	0	0	0	0	0	0	0	0	437	33.5	524	38.3	581	42.4	617	45.8	643	48.7	659	50.7
2650	0	0	0	0	0	0	0	0	435	33.3	523	38.2	580	42.4	616	45.7	642	48.6	659	50.7
2660	0	0	0	0	0	0	0	0	432	33.3	521	38.2	578	42.4	614	45.7	641	48.6	658	50.7
2670	0	0	0	0	0	0	0	0	430	33.3	519	38.2	577	42.4	613	45.7	640	48.6	657	50.7
2680	0	0	0	0	0	0	0	0	427	33.3	517	38.2	576	42.4	612	45.7	639	48.6	656	50.7
2690	0	0	0	0	0	0	0	0	425	33.3	516	38.2	574	42.4	611	45.7	638	48.6	655	50.7
2700	0	0	0	0	0	0	0	0	422	33.1	514	38.1	573	42.3	610	45.6	637	48.5	654	50.6
2710	0	0	0	0	0	0	0	0	419	33.1	512	38.1	572	42.3	609	45.6	636	48.5	653	50.6
2720	0	0	0	0	0	0	0	0	417	33.1	511	38.1	570	42.3	608	45.6	635	48.5	652	50.6
2730	0	0	0	0	0	0	0	0	414	33.1	509	38.1	569	42.3	607	45.6	634	48.5	651	50.6
2740	0	0	0	0	0	0	0	0	411	33.1	507	38.1	567	42.3	606	45.6	633	48.5	650	50.6
2750	0	0	0	0	0	0	0	0	409	32.8	506	38.0	566	42.2	605	45.6	632	48.5	650	50.6
2760	0	0	0	0	0	0	0	0	406	32.8	504	38.0	565	42.2	603	45.6	631	48.5	649	50.6
2770	0	0	0	0	0	0	0	0	403	32.8	502	38.0	563	42.2	602	45.6	630	48.5	648	50.6
2780	0	0	0	0	0	0	0	0	400	32.8	500	38.0	562	42.2	601	45.6	629	48.5	647	50.6
2790	0	0	0	0	0	0	0	0	398	32.8	499	38.0	560	42.2	600	45.6	628	48.5	646	50.6
2800	0	0	0	0	0	0	0	0	395	32.6	497	37.8	559	42.1	599	45.5	627	48.4	645	50.5
2810	0	0	0	0	0	0	0	0	392	32.6	495	37.8	558	42.1	598	45.5	626	48.4	644	50.5
2820	0	0	0	0	0	0	0	0	389	32.6	493	37.8	556	42.1	597	45.5	625	48.4	643	50.5
2830	0	0	0	0	0	0	0	0	386	32.6	492	37.8	555	42.1	595	45.5	624	48.4	642	50.5
2840	0	0	0	0	0	0	0	0	383	32.6	490	37.8	553	42.1	594	45.5	623	48.4	641	50.5
2850	0	0	0	0	0	0	0	0	381	32.3	488	37.7	552	42.0	593	45.4	622	48.4	641	50.5
2860	0	0	0	0	0	0	0	0	378	32.3	486	37.7	551	42.0	592	45.4	621	48.4	640	50.5
2870	0	0	0	0	0	0	0	0	375	32.3	484	37.7	549	42.0	591	45.4	620	48.4	639	50.5
2880	0	0	0	0	0	0	0	0	372	32.3	483	37.7	548	42.0	589	45.4	619	48.4	638	50.5
2890	0	0	0	0	0	0	0	0	369	32.3	481	37.7	546	42.0	588	45.4	618	48.4	637	50.5
2900	0	0	0	0	0	0	0	0	366	32.0	479	37.5	545	41.8	587	45.3	617	48.3	636	50.4
2910	0	0	0	0	0	0	0	0	363	32.0	477	37.5	544	41.8	586	45.3	616	48.3	635	50.4
2920	0	0	0	0	0	0	0	0	359	32.0	475	37.5	542	41.8	585	45.3	615	48.3	634	50.4
